datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-01-02 14:22:00,NIFFIN,NFO,Options,02-JAN-24,21100,21513.05,Call,245.8,245.8,243.8,244.65,120,17360,Put,.55,.55,.5,.5,233520,6078520
2024-01-02 14:22:00,NIFFIN,NFO,Options,02-JAN-24,21400,21513.05,Call,2.65,2.7,1.95,2.05,6988200,24041480,Put,51.15,57.65,50.6,56.4,1514720,6418240
2024-01-02 14:22:00,NIFFIN,NFO,Options,09-JAN-24,21400,21513.05,Call,155.8,156.45,152.15,152.55,2880,198840,Put,160.9,164,160.5,164,1760,198840
2024-01-02 14:32:00,NIFFIN,NFO,Options,02-JAN-24,20800,21518.05,Call,546.7,546.7,546.7,546.7,0,13520,Put,.2,.2,.15,.15,269280,3611880
2024-01-02 14:32:00,NIFFIN,NFO,Options,02-JAN-24,21100,21518.05,Call,250.75,250.75,247.05,247.05,280,14920,Put,.4,.45,.4,.45,198320,5804360
2024-01-02 14:32:00,NIFFIN,NFO,Options,02-JAN-24,21400,21518.05,Call,2.55,2.55,1.75,1.95,7512320,24513400,Put,50.45,54.3,50.45,53.2,1101080,6211320
2024-01-02 14:32:00,NIFFIN,NFO,Options,09-JAN-24,21400,21518.05,Call,158,158.55,155.75,158.55,5360,197120,Put,155.05,157.45,155.05,156.05,8040,202400
2024-01-02 14:40:00,NIFFIN,NFO,Options,02-JAN-24,20800,21543.3,Call,566.15,566.15,566.15,566.15,0,13040,Put,.1,.15,.1,.15,79720,3292240
2024-01-02 14:40:00,NIFFIN,NFO,Options,02-JAN-24,21100,21543.3,Call,257.4,265.9,257.4,260.3,3920,14920,Put,.35,.35,.35,.35,339520,6245800
2024-01-02 14:40:00,NIFFIN,NFO,Options,02-JAN-24,21400,21543.3,Call,3.3,3.8,3.3,3.8,2033520,26286680,Put,44.9,44.9,40.55,40.55,2718080,6268520
